id,score_date,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_9043466,03-02-2023,9.0,0.111111111,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_9449275,17-02-2023,5.0,0.2,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9309647,03-03-2023,29.0,0.034482759,28.0,28.0,0,1,1.0,1.0,0,0
JMAN_9034116,17-02-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2481547,24-03-2023,5.0,0.0,3.0,5.0,0,1,0.6,0.6,0,0
JMAN_2468303,10-02-2023,8.0,0.0,8.0,8.0,0,0,1.0,1.0,0,0
JMAN_9026942,03-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9160150,10-03-2023,3.0,0.0,2.0,3.0,0,1,0.666666667,0.666666667,0,0
JMAN_18410407,31-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9004544,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2474216,03-02-2023,12.0,0.25,12.0,12.0,1,0,1.0,1.0,0,0
JMAN_9729502,27-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2471063,03-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2474547,24-02-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10364413,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9401641,03-03-2023,5.0,0.2,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9208635,24-02-2023,4.0,0.5,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9208635,10-03-2023,4.0,0.25,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2467128,10-02-2023,18.0,0.0,18.0,18.0,0,1,1.0,1.0,0,0
JMAN_2440850,10-02-2023,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9420806,06-01-2023,6.0,0.833333333,6.0,6.0,1,0,1.0,1.0,0,0
JMAN_2458607,17-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9024511,17-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2468966,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9203571,27-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_18410412,31-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2466569,10-02-2023,21.0,0.095238095,21.0,21.0,0,1,1.0,1.0,0,0
JMAN_10243552,27-01-2023,8.0,0.25,8.0,8.0,1,0,1.0,1.0,0,0
JMAN_2469170,24-02-2023,5.0,0.6,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_2460386,24-03-2023,8.0,0.0,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_2475094,17-03-2023,5.0,0.0,4.0,5.0,0,0,0.8,0.8,0,0
JMAN_18391376,24-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9022559,03-03-2023,50.0,0.0,8.0,50.0,0,0,0.16,0.16,0,0
JMAN_9001024,03-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9021253,10-03-2023,5.0,0.8,5.0,5.0,1,0,1.0,1.0,0,0
JMAN_18410830,17-03-2023,5.0,0.0,,5.0,0,0,0.0,0.0,0,0
JMAN_10159761,31-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9041676,03-03-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9811811,10-02-2023,7.0,0.0,6.0,7.0,0,0,0.857142857,0.857142857,0,0
JMAN_9328421,24-03-2023,4.0,0.5,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9023427,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10929230,13-01-2023,5.0,0.0,5.0,5.0,0,1,0.8,1.0,0,1
JMAN_9018253,20-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9023427,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_11837797,24-03-2023,15.0,0.333333333,15.0,15.0,1,0,1.0,1.0,0,0
JMAN_9163394,20-01-2023,3.0,0.333333333,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_18410832,10-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9019580,24-03-2023,12.0,0.0,9.0,12.0,0,1,1.0,0.75,1,0
JMAN_127332,06-01-2023,23.0,0.047619048,20.0,23.0,0,1,0.913043478,0.869565217,1,0
JMAN_2473215,24-03-2023,12.0,0.272727273,8.0,8.0,0,1,0.916666667,1.0,0,1
JMAN_9019742,24-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9036409,06-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2447279,10-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9039072,10-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2414128,10-03-2023,11.0,0.454545455,11.0,11.0,0,0,1.0,1.0,0,0
JMAN_2405792,03-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9111310,13-01-2023,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2466490,17-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9004544,13-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2474216,24-02-2023,12.0,0.083333333,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_10979316,31-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_10069485,24-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2470297,03-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2464269,03-03-2023,1.0,0.5,2.0,3.0,0,1,1.0,0.666666667,1,0
JMAN_9022559,24-03-2023,50.0,0.0,8.0,50.0,0,0,0.16,0.16,0,0
JMAN_10979474,20-01-2023,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0
JMAN_9000568,17-03-2023,17.0,0.25,17.0,17.0,0,1,0.941176471,1.0,0,1
JMAN_9089265,20-01-2023,10.0,0.1,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_11272416,24-03-2023,10.0,0.2,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_2446292,27-01-2023,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_12624548,06-01-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9014071,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9892189,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2371381,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9023151,24-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2431752,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2450544,03-02-2023,4.0,0.25,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_15755482,24-02-2023,3.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9003121,03-02-2023,42.0,0.384615385,37.0,42.0,1,0,0.928571429,0.880952381,1,0
JMAN_9011230,20-01-2023,4.0,0.5,4.0,4.0,1,0,1.0,1.0,0,0
JMAN_9086153,27-01-2023,10.0,0.1,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_18409963,06-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_18410825,31-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9026918,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9045968,27-01-2023,2.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_18390989,10-03-2023,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_9032708,06-01-2023,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_2472663,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9111310,24-03-2023,9.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2469242,03-02-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_2463558,31-03-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2388391,24-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9022039,13-01-2023,36.0,0.083333333,35.0,35.0,0,1,1.0,1.0,0,0
JMAN_18411232,24-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9018509,13-01-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_10583513,24-03-2023,150.0,0.316176471,135.0,135.0,0,1,0.906666667,1.0,0,1
JMAN_9242624,24-03-2023,13.0,0.1,10.0,13.0,0,1,0.769230769,0.769230769,0,0
JMAN_2325725,10-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18410393,13-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2412645,24-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2272460,03-02-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2462717,17-02-2023,2.0,0.0,3.0,2.0,0,1,1.0,1.0,0,0
JMAN_9020594,20-01-2023,9.0,0.555555556,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_9022086,03-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_17088061,24-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9124812,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2449296,31-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2468805,06-01-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2474070,17-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2456825,20-01-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9003814,20-01-2023,10.0,0.0,9.0,10.0,0,1,0.9,0.9,0,0
JMAN_9003431,20-01-2023,22.0,0.136363636,22.0,22.0,0,1,1.0,1.0,0,0
JMAN_2457132,17-02-2023,55.0,0.272727273,54.0,55.0,0,1,1.0,0.981818182,1,0
JMAN_18410392,24-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_10069485,27-01-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2469134,10-03-2023,15.0,0.222222222,8.0,15.0,0,1,0.6,0.533333333,1,0
JMAN_9001220,10-03-2023,5.0,0.2,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_12581551,06-01-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_18410384,27-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9002536,03-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2478786,24-02-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_14773525,06-01-2023,10.0,0.0,6.0,10.0,0,0,0.7,0.6,1,0
JMAN_2481252,10-03-2023,10.0,0.0,9.0,10.0,0,1,0.8,0.9,0,1
JMAN_2481252,27-01-2023,10.0,0.0,9.0,10.0,0,0,0.9,0.9,0,0
JMAN_10410810,13-01-2023,21.0,0.0,8.0,9.0,0,1,0.380952381,0.888888889,0,1
JMAN_2478411,24-02-2023,2.0,1.0,1.0,2.0,1,0,1.0,0.5,1,0
JMAN_2451147,17-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2477395,24-03-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_2470977,10-03-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9100265,03-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9007298,10-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2446861,31-03-2023,11.0,0.0,11.0,11.0,0,1,1.0,1.0,0,0
JMAN_18410387,17-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_18391384,03-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_10601574,17-02-2023,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_18390619,20-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9410413,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2374491,10-02-2023,4.0,0.5,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_2429595,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2386204,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9164427,10-02-2023,31.0,0.064516129,31.0,31.0,0,1,1.0,1.0,0,0
JMAN_18411647,17-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9028182,03-02-2023,50.0,0.048780488,41.0,50.0,0,1,0.82,0.82,0,0
JMAN_9023511,17-03-2023,133.0,0.322916667,96.0,133.0,0,1,0.721804511,0.721804511,0,0
JMAN_9827638,17-03-2023,12.0,0.0,12.0,12.0,0,1,0.916666667,1.0,0,1
JMAN_2470882,17-02-2023,3.0,0.666666667,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_10159761,24-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_18409527,03-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_17631267,13-01-2023,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_2390976,03-03-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9242624,17-03-2023,13.0,0.2,10.0,13.0,0,1,0.769230769,0.769230769,0,0
JMAN_2452081,06-01-2023,9.0,0.111111111,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2452370,03-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9157238,24-03-2023,4.0,0.0,3.0,4.0,0,1,0.75,0.75,0,0
JMAN_9021422,24-02-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_18411660,20-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9034089,13-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9034089,10-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9398554,20-01-2023,17.0,0.235294118,17.0,17.0,0,1,1.0,1.0,0,0
JMAN_18278892,10-02-2023,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_18315630,03-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_18005774,03-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_18391384,17-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2481520,10-03-2023,4.0,0.5,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9406927,17-02-2023,500.0,0.0,487.0,500.0,0,0,0.974,0.974,0,0
JMAN_2473215,27-01-2023,8.0,0.125,8.0,8.0,1,0,1.0,1.0,0,0
JMAN_2478316,10-03-2023,18.0,0.611111111,18.0,18.0,0,1,1.0,1.0,0,0
JMAN_2449672,17-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_11018677,17-03-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2468966,24-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9026942,13-01-2023,2.0,0.5,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2475334,03-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9019294,17-02-2023,3.0,0.333333333,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2383362,17-02-2023,2.0,0.333333333,3.0,2.0,0,1,1.0,1.0,0,0
JMAN_16719774,06-01-2023,5.0,0.0,,5.0,0,0,0.0,0.0,0,0
JMAN_18390989,03-02-2023,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_2405792,27-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9014472,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_12228971,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9056802,31-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9585745,24-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_13993883,03-02-2023,12.0,0.166666667,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_11442073,13-01-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2481522,24-03-2023,37.0,0.027027027,36.0,37.0,0,1,1.0,0.972972973,1,0
JMAN_9000240,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2474547,27-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9036732,31-03-2023,22.0,0.368421053,19.0,19.0,0,1,0.863636364,1.0,0,1
JMAN_2441174,24-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2441230,13-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2476809,03-03-2023,2.0,0.5,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2314120,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2314120,10-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18139241,27-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2467051,31-03-2023,3.0,0.666666667,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_18410808,10-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9471063,13-01-2023,3.0,1.0,2.0,3.0,0,0,0.666666667,0.666666667,0,0
JMAN_16373812,17-02-2023,1.0,0.0,,1.0,0,0,1.0,0.0,1,0
JMAN_2479657,10-03-2023,6.0,0.0,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_9001870,17-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_18410407,03-02-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2453452,10-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_10933641,31-03-2023,10.0,0.0,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_9345011,03-02-2023,126.0,0.079365079,123.0,126.0,0,1,1.0,0.976190476,1,0
JMAN_2481540,27-01-2023,16.0,0.125,16.0,16.0,0,0,1.0,1.0,0,0
JMAN_2461321,03-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_14450264,10-02-2023,4.0,0.0,1.0,4.0,0,1,0.25,0.25,0,0
JMAN_9000187,13-01-2023,11.0,0.1,10.0,11.0,0,1,0.909090909,0.909090909,0,0
JMAN_10243552,24-02-2023,8.0,0.125,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_2469170,17-02-2023,5.0,0.6,5.0,5.0,1,0,1.0,1.0,0,0
JMAN_9001400,31-03-2023,6.0,0.5,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_2388391,06-01-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2446292,31-03-2023,4.0,0.25,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_18390212,03-02-2023,5.0,0.0,,5.0,0,0,0.0,0.0,0,0
JMAN_12624548,31-03-2023,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_2459391,10-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10458906,13-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9023427,17-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18410811,06-01-2023,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_2448722,27-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2457317,17-02-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_9014882,13-01-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2468511,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2448264,10-02-2023,10.0,0.0,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_9026942,31-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9034647,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2475334,06-01-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9009075,03-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2454712,17-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9001964,10-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_17645578,10-03-2023,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_2445629,10-02-2023,14.0,0.214285714,13.0,14.0,0,1,1.0,0.928571429,1,0
JMAN_10303029,10-03-2023,23.0,0.260869565,23.0,23.0,1,0,1.0,1.0,0,0
JMAN_9007134,13-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9037476,31-03-2023,10.0,0.0,10.0,10.0,0,0,1.0,1.0,0,0
JMAN_9008468,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2453773,10-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2448495,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9275311,31-03-2023,1.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_2478212,20-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2449317,24-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_18362858,10-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_15223638,31-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9021732,03-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_18410404,27-01-2023,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_2446015,17-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9999715,03-02-2023,15.0,0.0,14.0,15.0,0,0,0.933333333,0.933333333,0,0
JMAN_14567352,10-02-2023,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9020100,31-03-2023,15.0,0.066666667,15.0,15.0,0,1,1.0,1.0,0,0
JMAN_2440850,27-01-2023,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_18057083,24-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2449949,10-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2464018,24-03-2023,8.0,0.375,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_9309647,24-03-2023,29.0,0.0,29.0,29.0,0,1,0.965517241,1.0,0,1
JMAN_16385554,03-02-2023,10.0,0.0,,10.0,0,0,0.0,0.0,0,0
JMAN_2393214,03-02-2023,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0
JMAN_9258120,03-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18390982,17-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2470276,24-03-2023,5.0,0.6,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_10429945,06-01-2023,210.0,0.0625,198.0,210.0,0,1,0.99047619,0.942857143,1,0
JMAN_2478859,27-01-2023,6.0,0.166666667,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_2464578,27-01-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_12581551,17-02-2023,2.0,0.0,1.0,2.0,0,0,1.0,0.5,1,0
JMAN_10188921,24-02-2023,8.0,0.0,4.0,8.0,0,0,0.5,0.5,0,0
JMAN_9062325,03-03-2023,7.0,0.0,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_18409953,03-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9021651,24-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2481776,20-01-2023,5.0,0.0,4.0,5.0,0,1,0.8,0.8,0,0
JMAN_2446890,10-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9075278,10-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9023427,17-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9008538,10-02-2023,10.0,0.0,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_2474696,10-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2449549,24-03-2023,3.0,0.333333333,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_18410811,17-02-2023,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_9059722,20-01-2023,33.0,0.424242424,33.0,39.0,0,1,1.0,0.846153846,1,0
JMAN_9038279,10-02-2023,107.0,0.036363636,81.0,102.0,0,1,0.514018692,0.794117647,0,1
JMAN_10747452,03-02-2023,4.0,0.5,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9773302,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9004072,24-02-2023,64.0,0.044444444,46.0,64.0,0,1,0.703125,0.71875,0,1
JMAN_2454977,31-03-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_14567352,31-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_17088061,17-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2473215,06-01-2023,8.0,0.0,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_9449275,20-01-2023,5.0,0.2,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_2449949,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9420806,17-02-2023,6.0,0.666666667,6.0,6.0,1,0,1.0,1.0,0,0
JMAN_18409542,10-03-2023,8.0,0.0,,8.0,0,0,0.0,0.0,0,0
JMAN_2454663,03-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
